product_id,product_name,brand_name,price_usd,primary_category,secondary_category,tertiary_category,sephora_exclusive,product_rating,loves_count,author_id,review_rating,is_recommended,helpfulness,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,year,month,day_name
P454383,PLAY Everyday Sunscreen Lotion SPF 50 PA++++,Supergoop!,34.0,Skincare,Sunscreen,Face Sunscreen,0,4.095,60887,5669893178,3.0,1.0,,2022-07-21,"It should be clear to consumers that the 50 spf version has octocrylene, which is NOT coral safe. The lower spf versions don’t have this and are coral safe.",50 SPF version: Not coral safe,fair,blue,combination,brown,2022,7,Thursday
P456398,Ultimate Sun Protector Lotion SPF 50+ Sunscreen,Shiseido,50.0,Skincare,Sunscreen,Face Sunscreen,0,4.486,42257,6785482569,5.0,1.0,,2021-02-24,Great sunscreen! I received this in my voxbox and have been waiting for sunny days to use it daily. It’s scent is pleasant it’s not greasy but it is overpriced and I’m not sure if pay that much.,Great but pricey,mediumTan,brown,oily,brown,2021,2,Wednesday
P394639,The True Cream Aqua Bomb,belif,38.0,Skincare,Moisturizers,Moisturizers,0,4.484,265050,6677246859,2.0,,,2017-02-27,My skin has been sooo dry during these winter months so I decided to try this because of all the good reviews. I loved it so much because it was so moisturizing and really sank into my skin. But after a few days I started to notice I started to get a lot of textured bumps around my cheeks that are now scars :( if you don’t have sensitive skin you will definitely love this,Good but broke me out!!!,,,,,2017,2,Monday
P433435,CC+ Cream Oil-Free Matte with SPF 40,IT Cosmetics,44.0,Skincare,Moisturizers,BB & CC Creams,1,3.846,94058,20679668204,4.0,1.0,,2018-07-22,"Your Skin But Better CC   Oil Free Matte with SPF 40 is an incredible full coverage foundation with the added benefits of sunscreen and anti aging! I am so excited to finally have a daily sunscreen that hides my flaws and doesn’t have the awful sunscreen smell. The product glided on my skin and definitely made it through the whole day! I was impressed. The only reason I didn’t give 5 stars is because it didn’t fully match my skin tone, but I know there are a lot of other options I can try! I did receive the product for free from IT Cosmetics in exchange for my honest review.",Great Coverage,lightMedium,green,oily,red,2018,7,Sunday
P468351,Moisture Surge 100H Auto-Replenishing Hydrator Moisturizer,CLINIQUE,82.0,Skincare,Moisturizers,Moisturizers,0,4.252,38202,5351746842,5.0,1.0,,2022-05-10,This product was so light! But sooooooo moisturizing at the same time!,,light,hazel,combination,blonde,2022,5,Tuesday
P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0,Skincare,Cleansers,Face Wash & Cleansers,0,4.363,282865,1315403583,5.0,,,2010-09-29,"this cleanser is the best - gentle yet effective. (totally safe for eyes, too). As a bonus, i found out that it works awesome as a swimming goggle defogger, too!",LOVE this cleanser!,lightMedium,,combination,,2010,9,Wednesday
P439055,GENIUS Sleeping Collagen Moisturizer,Algenist,98.0,Skincare,Moisturizers,Moisturizers,1,4.541,33910,6729179289,4.0,1.0,,2019-01-28,I love this product! I see complaints about the smell but it doesnt smell bad to me. It only had a light scent and it is pleasant. It is a thick consistency that you sort of have to dig or scoop out. It only takes a little product to go a long way though. It makes my skin feel so supple and nourished by the morning. It really feels luxurious on the skin. Thw only downside is the cost. 100 is pretty steep for me but i honestly love the product so much it may be worth it. I recieved the product from influenster in their voxbox to try complimentary but these opinions are my own and truthful. I didnt notice a reduction in wrinkles but i only have fine lines on my forehead. Im not sure theres anything much to correct.,Love this product though its a tad pricey,light,blue,combination,blonde,2019,1,Monday
P504615,Mini Deep Cleanse Gentle Exfoliating Cleanser,Tatcha,18.0,Skincare,Mini Size,,1,4.148,5097,1729622403,3.0,0.0,,2020-06-22,"I tried this out, and it left my skin feeling very dry and tight. It has a great smell and removes makeup great, but it was not for me for my skin type. Would not recommend for those who have dry skin. Had to return.",Not great for those with dry skin.,deep,brown,combination,black,2020,6,Monday
P173652,Bio-Performance Advanced Super Revitalizing Cream,Shiseido,85.0,Skincare,Moisturizers,Moisturizers,0,4.534,22311,1804633446,5.0,,1.0,2016-02-08,"I’m 24 -- just moved to the East Coast and the dry, cold air made my skin SO dry. I have tried everything from practically every brand. Dior, Amore Pacific, Dr. Jart, Dr. Brandt, SK-II.... And nothing compares to this.Yes, it’s for dry-er skin, but I recommend using it at night even if yours isn’t. However, I use it morning & night with no problem. People say it takes a while to absorb, but you have to know that a little goes a long way. I find it takes about 3 minutes to absorb. PLUS I use a ton of products, which puts me at high risk for pilling, but I have no problems with this product.Oh and little side note, the Dr. Jart Water Replenishment mask is the best I’ve found for dry skin. Shiseido Benefiance pure retinol eye masks are best for under eye area. I use both on Sunday’s to prep for the week :)","like a softer, smoother layer of skin",,,,,2016,2,Monday
P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0,Skincare,Moisturizers,BB & CC Creams,1,3.99,210786,11866002128,5.0,1.0,,2019-08-22,"This product is my new necessity in my AM skin care routine. It has everything you could want, SPF coverage, gets rid of redness instantly and makes pores look smooth. I will absolutely be buying this product in full size as I received a sample to review through Influenster.",,light,green,dry,blonde,2019,8,Thursday
P433520,Magic Cream Moisturizer with Hyaluronic Acid,Charlotte Tilbury,100.0,Skincare,Moisturizers,Moisturizers,0,4.405,111513,10105076671,3.0,1.0,,2021-08-17,"It’s okay. I don’t feel like it’s some miracle moisturizer, I still had to use other products in addition to it, and it made me more matte than glowy",Just ok,light,brown,oily,brown,2021,8,Tuesday
P463371,Mini Adaptogen Deep Moisture Cream with Ashwagandha + Reishi,Youth To The People,18.0,Skincare,Mini Size,,0,4.366,28957,7034076133,5.0,1.0,1.0,2021-11-15,Good moisturizer for the winter. It’s quite thick and take a bit of time to absorb and it will absorb and doesn’t leave my skin greasy. I tried other Sephora brands but go back to it since none is as hydrating while not greasy.,"Good for winter, not greasy.",mediumTan,brown,combination,black,2021,11,Monday
P426836,Beste No. 9 Jelly Cleanser,Drunk Elephant,34.0,Skincare,Cleansers,Face Wash & Cleansers,0,3.943,113466,12549000379,5.0,1.0,,2019-07-24,"Love this product!! Doesn’t break me out. I’ve tried soo many cleansers for my skin they all dried my skin and caused me breakouts, this is perfect for sensitive skin especially.",,lightMedium,brown,combination,black,2019,7,Wednesday
P460512,Mini Liquid Silk Canvas: Featherweight Protective Primer,Tatcha,24.0,Skincare,Mini Size,,1,4.398,65016,1786492608,5.0,1.0,0.89,2020-06-16,"I’ve never given a 5 star rating to a primer before now, but this definitely garners all 5 stars! I have dry/normal skin depending on the season, as well as mature skin. When selecting a primer I look for something that is moisturizing and blurring because I like the airbrushed appearance on the face. I don’t have large pores nor do I have oily skin in the least and having said that, I feel like this primer would work for such a wide range of people because it’s so different than other primers I have used. The results are immediately noticeable in the best way possible. It sits amazingly underneath any foundation I use it with, it blurs and perfects the skin (literally!) it’s like it does the job of a primer AND a setting spray together! It holds my full face of makeup perfectly without setting anything. It is genius!It’s expensive but worth it for me. I could throw away all my primers and simply use this one and I’d be fine.",WOW!!,lightMedium,green,dry,blonde,2020,6,Tuesday
P297516,Checks and Balances Frothy Face Wash,Origins,27.0,Skincare,Cleansers,Face Wash & Cleansers,0,4.289,98621,1842091362,5.0,,,2015-04-19,This is the perfect “foamy“ face wash you are looking for!,Boyfriend loves this,,,normal,,2015,4,Sunday
P423688,Daily Microfoliant Exfoliator,Dermalogica,65.0,Skincare,Cleansers,Exfoliators,0,4.696,95311,24835972619,5.0,1.0,,2022-08-17,"I received this product complimentary from Dermalogica in exchange for my honest review. I really like how gentle yet effective this exfoliator is. Even though I use prescription retinol, this product doesn’t irritate my skin at all which I appreciate.",,lightMedium,brown,combination,brown,2022,8,Wednesday
P439928,Superscreen Daily Moisturizer Sunscreen SPF 40 PA+++,Supergoop!,44.0,Skincare,Moisturizers,Moisturizers,0,3.7,42616,2636748740,1.0,0.0,1.0,2020-05-31,"I disliked this product so much, I had to write a review. It left my face greasy and no matter how much I used, or tried to rub it in, it just wouldn’t sink in.  I gave it plenty of shots too (I reaaallly wanted to like this product.).  Have a whole jar I’m just going to give away. Love the Unseen Suncreen though. That stuff goes on great.",Not a fan,light,brown,combination,brown,2020,5,Sunday
P394639,The True Cream Aqua Bomb,belif,38.0,Skincare,Moisturizers,Moisturizers,0,4.484,265050,1737922732,5.0,1.0,,2022-01-31,"omg where to even start, this is magic in a container. go buy it now, you wont regret iti have oily skin in summer and dry skin in winter, this works on both without leaving me greasy. love that it’s a gel based formula so my skin absorbs it a lot better vs others that feel like they sit on my face. i’ve looked high and low for a moisturizer and this one does everything i wanted it to and more. extra points for being my daytime and night time go to as i used with retinol in the evenings. ONLY gripe is that i wish it came in a tube or dispenser so i dont have to dip my fingers in it",holy grail,mediumTan,brown,combination,black,2022,1,Monday
P397890,Original Skin Retexturizing Mask with Rose Clay,Origins,32.0,Skincare,Masks,Face Masks,0,4.621,103131,6469537506,5.0,1.0,,2017-09-12,Love this product! Great scent. Doesn’t add any extra oil to my face. My skin feels so soft!!,Origins clay mask,fair,green,oily,blonde,2017,9,Tuesday
P297516,Checks and Balances Frothy Face Wash,Origins,27.0,Skincare,Cleansers,Face Wash & Cleansers,0,4.289,98621,2704793421,5.0,,,2014-01-08,Love this stuff clears up my face well removed all my blackheads and I noticed my pores were more clear this and does not break me out. this is my lifesaver!!,love love love,,,,,2014,1,Wednesday
P442563,AHA 30% + BHA 2% Exfoliating Peeling Solution,The Ordinary,9.5,Skincare,Treatments,Facial Peels,0,4.573,533877,5856809894,5.0,1.0,0.89,2019-11-22,"I’ve already used 3 ever since I discovered this stuff, I bought an extra because I can’t run out of it. I had a break from this for a few months and my face didn’t do so well. This will make your face feel like you need to scratch it all off for a few minutes and it will sting a little, that’s why you only need to leave it on for 10 minutes or less. Plus you know it’s working if it stings a little. This makes my face feel so baby soft afterwards, it’s my holy grail. I can’t rave enough about it. My face isn’t as sensitive, for reference, I usually have bumps and uneven skin texture. But ever since I’ve used this, I don’t even want to put any makeup on. I just slap on some sunscreen and I’m good to go. Oh, and please use sunscreen everyday. I don’t need go to facials, all I need is this PLUS it’s sooo cheap! I love it! Wish they made a bigger size and maybe a pump? It’s a little messy with a dropper. But other than that, I recommend this product!",BEST $7 YOU WILL EVER SPEND,lightMedium,brown,combination,brown,2019,11,Friday
P122774,All About Eyes Eye Cream,CLINIQUE,37.0,Skincare,Eye Care,Eye Creams & Treatments,0,4.072,32398,8144175709,5.0,,,2017-06-08,"This stuff is amazing, and not too crazy expensive like skincare can be! I use it at night, and it has a nice texture going on my under eye area. I only use a tiny bit, so this container will last me a longgggg time. I was looking for something to use as a pre-aging product and this is definitely it.",LOVE,,,normal,,2017,6,Thursday
P415701,Water Drench Hyaluronic Acid Moisturizer,Peter Thomas Roth,54.0,Skincare,Moisturizers,Moisturizers,0,4.265,73776,2330522544,5.0,1.0,0.5,2019-06-20,"First time mom here! I think that statement explains itself (not that I need to be first time). I’m tired, I’m a walking zombie and I live on coffee to get me through the day. All was fine while I was on maternity leave and getting up whenever worked for us but now I’m up at 5am after going to bed between 10 and 12 and having 1-2 feedings during the night which usually have me up for almost an hour. Well, I decided to up my beauty routine and started with a combination of this and the serum used before I go to bed (I have other IS Clinical products I use in the morning to treat my Rosacea and Eczema). WELL, to my surprise, today I was given a compliment about how rested I look given the new baby at home! Can’t believe it and to top it off, the compliment was given by someone who never dishes out nice comments, only points out when you look like you’ve been hit by a train. I’ve been using this for a couple weeks now and couldn’t be happier. Worth every penny.",Tired as a Mom,lightMedium,hazel,normal,blonde,2019,6,Thursday
